,Brand_Name,Model_Name,Phone_Colour,Rom,Rating,Rating_Count,Reviews_Count,Price,Pre_price,Battery_Capacity,Display_Size,Processor,Primary_Camera,Rating_Group,Price_Group,Display_Group
179,A10E,A10E,Mystic Green,128,4.1,1748,131,1349,1599,800.0,1.8,,50.0,Good,0-20k,Small
180,POCO,POCO M4 5G ,Power Black,64,4.2,91755,6341,11999,15999,3600.0,6.58,MediatekDimensity700,50.0,Good,0-20k,Large
181,GFive,GFive U220+,Mystic Green,128,3.5,5566,603,699,999,1000.0,1.8,,0.3,Fair,0-20k,Small
182,DIZO,DIZO Star 500,Mystic Green,128,3.9,15840,1740,1749,1999,1900.0,2.8,SC6531E,0.3,Fair,0-20k,Small
183,realme,realme 11 Pro 5G ,Sunrise Beige,256,4.3,22733,2084,24999,27999,3600.0,6.7,Dimensity7050,100.0,Good,20k-40k,Very Large
184,MOTOROLA,MOTOROLA Edge 40 ,Eclipse Black,256,4.2,18060,2731,29999,34999,4400.0,6.5,Dimensity8020,50.0,Good,20k-40k,Large
185,Kechaoda,Kechaoda A26,Mystic Green,128,4.0,17329,1153,999,1399,800.0,0.66,,50.0,Good,0-20k,Small
186,Nokia,Nokia 106 4G,Mystic Green,128,3.8,90,4,2199,2999,1450.0,1.77,UnisocT107,0.0,Fair,0-20k,Small
187,Kechaoda,Kechaoda A26,Mystic Green,128,4.0,17329,1153,999,1450,800.0,0.66,,50.0,Good,0-20k,Small
188,OPPO,OPPO Reno10 5G ,Silvery Grey,256,4.2,10019,1451,32999,38999,5000.0,6.7,Dimensity7050,64.0,Good,20k-40k,Very Large
189,REDMI,REDMI Note 12 Pro 5G ,Onyx Black,128,4.2,31092,3016,23999,27999,3600.0,6.67,MediatekDimensity1080,50.0,Good,20k-40k,Very Large
190,REDMI,REDMI A2 ,Sea Green,64,4.1,298,19,6778,9999,5000.0,6.52,,8.0,Good,0-20k,Large
191,Nokia,Nokia 106 4G,Mystic Green,128,3.8,90,4,2199,2999,1450.0,1.77,UnisocT107,0.0,Fair,0-20k,Small
192,Nokia,Nokia 106 4G,Mystic Green,128,3.8,90,4,2199,2999,1450.0,1.77,UnisocT107,0.0,Fair,0-20k,Small
193,REDMI,REDMI A2 ,Sea Green,64,4.1,1763,97,7150,10999,5000.0,6.52,,8.0,Good,0-20k,Large
194,realme,realme 10 Pro 5G ,Dark Matter,128,4.3,35102,2530,18999,20999,5000.0,6.72,QualcommSnapdragon6955G,108.0,Good,0-20k,Very Large
195,REDMI,REDMI A1+ ,Light Green,32,4.2,9993,412,6299,9999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
196,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
197,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
198,REDMI,REDMI Note 12 ,Sunrise Gold,64,4.1,11885,1012,13999,18999,5000.0,6.67,Snapdragon685,50.0,Good,0-20k,Very Large
199,Kechaoda,Kechaoda A26,Mystic Green,128,4.0,17329,1153,999,1399,800.0,0.66,,50.0,Good,0-20k,Small
200,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
201,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
202,MOTOROLA,MOTOROLA e13 ,Aurora Green,64,4.0,4704,404,5999,9999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
203,REDMI,REDMI Note 12 5G ,Mystique Blue,128,4.0,3573,293,16999,19999,5000.0,6.67,QualcommSnapdragon4Gen1,48.0,Good,0-20k,Very Large
204,POCO,POCO X5 Pro 5G ,Horizon Blue,128,4.3,11735,1275,20999,25999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
205,Kechaoda,Kechaoda A26,Mystic Green,128,4.0,17329,1153,999,1599,800.0,0.66,,50.0,Good,0-20k,Small
206,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
207,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
208,realme,realme C55 ,Sunshower,64,4.3,13445,875,11999,13999,5000.0,6.72,HelioG88,64.0,Good,0-20k,Very Large
209,realme,realme Narzo N53 ,Feather Black,64,4.3,1015,58,10324,10999,5000.0,6.74,,50.0,Good,0-20k,Very Large
210,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
211,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
212,Nokia,Nokia 105 SS 2021,Mystic Green,128,4.2,85118,6330,1540,1600,3600.0,1.77,,50.0,Good,0-20k,Small
213,DIZO,DIZO Star 500,Mystic Green,128,3.9,15840,1740,1899,1999,1900.0,2.8,SC6531E,0.3,Fair,0-20k,Small
214,POCO,POCO M6 Pro 5G ,Power Black,64,4.5,2340,150,10999,14999,5000.0,6.79,Snapdragon4Gen2,50.0,Excellent,0-20k,Very Large
215,SAMSUNG,SAMSUNG Galaxy F14 5G ,B.A.E. Purple,128,4.2,30637,2387,13990,18490,6000.0,6.6,"Exynos1330,OctaCore",50.0,Good,0-20k,Very Large
216,REDMI,REDMI Note 12 ,Ice Blue,64,4.1,11885,1012,13999,18999,5000.0,6.67,Snapdragon685,50.0,Good,0-20k,Very Large
217,realme,realme 11 Pro 5G ,Astral Black,256,4.2,445,38,27999,30999,3600.0,6.7,Dimensity7050,100.0,Good,20k-40k,Very Large
218,I,I Kall K100,Mystic Green,128,3.3,7189,645,719,999,1000.0,1.8,,50.0,Bad,0-20k,Small
219,POCO,POCO X5 Pro 5G ,Yellow,128,4.3,11735,1275,20999,25999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
220,POCO,POCO M4 Pro ,Yellow,128,4.2,24509,1906,13999,21999,3600.0,6.43,MediatekHelioG96,64.0,Good,0-20k,Large
221,vivo,vivo Y02 ,Cosmic Grey,32,4.2,830,39,8499,12999,5000.0,6.51,MediaTekP22,8.0,Good,0-20k,Large
222,realme,realme 11 Pro 5G ,Astral Black,128,4.3,22733,2084,23999,25999,3600.0,6.7,Dimensity7050,100.0,Good,20k-40k,Very Large
223,Micromax,Micromax X708,Mystic Green,128,3.9,3545,246,1335,1799,1450.0,2.4,,0.3,Fair,0-20k,Small
224,OnePlus,OnePlus 10R ,Sierra Black,128,4.3,3335,213,29913,38998,5000.0,6.7,,50.0,Good,20k-40k,Very Large
225,LAVA,LAVA A1 2021,Mystic Green,128,4.0,5244,419,1195,1499,3600.0,1.8,Android10.0,0.3,Good,0-20k,Small
226,REDMI,REDMI 12C ,Lavender Purple,64,4.2,1945,112,8655,13999,5000.0,6.71,,50.0,Good,0-20k,Very Large
227,POCO,POCO X5 Pro 5G ,Astral Black,128,4.3,11735,1275,20999,25999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
228,OPPO,OPPO Reno10 5G ,Ice Blue,256,4.2,10019,1451,32999,38999,5000.0,6.7,Dimensity7050,64.0,Good,20k-40k,Very Large
229,REDMI,REDMI Note 12 5G ,Sunrise Gold,128,4.0,3573,293,16999,19999,5000.0,6.67,QualcommSnapdragon4Gen1,48.0,Good,0-20k,Very Large
230,DIZO,DIZO Star 500,Mystic Green,128,3.9,15840,1740,1796,1999,1900.0,2.8,SC6531E,0.3,Fair,0-20k,Small
231,SAMSUNG,SAMSUNG Galaxy F13 ,Sunrise Copper,128,4.3,166212,9517,10599,16999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
232,LAVA,LAVA Hero 600i,Mystic Green,128,4.1,1555,90,898,1199,620.0,1.8,,50.0,Good,0-20k,Small
233,realme,realme Narzo 60 5g ,Cosmic Black,256,4.2,183,9,20167,20999,5000.0,6.43,,64.0,Good,20k-40k,Large
234,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
235,SAMSUNG,SAMSUNG Galaxy F13 ,Nightsky Green,128,4.3,166212,9517,10599,16999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
236,Infinix,Infinix Zero 5G 2023 ,Submariner Black,128,4.1,6773,688,14999,24999,3600.0,6.78,MediatekDimensity920,50.0,Good,0-20k,Very Large
237,MOTOROLA,MOTOROLA g42 ,Metallic Rose,64,4.2,10298,1058,9999,16999,3600.0,6.402,QualcommSnapdragon680,50.0,Good,0-20k,Large
238,realme,realme C30 ,Bamboo Green,32,4.2,107789,5715,5999,8499,3600.0,6.5,UnisocT612,8.0,Good,0-20k,Large
239,vivo,vivo T2x 5G ,Marine Blue,128,4.4,58297,3108,12999,17999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
240,SAMSUNG,SAMSUNG Galaxy F04 ,Opal Green,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
241,SAMSUNG,SAMSUNG Galaxy F04 ,Jade Purple,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
242,SAMSUNG,SAMSUNG Guru Music 2,Mystic Green,128,4.3,208730,19031,2890,14999,800.0,6.5,,50.0,Good,0-20k,Large
243,SAMSUNG,SAMSUNG Galaxy F13 ,Nightsky Green,128,4.3,166212,9517,10599,16999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
244,Nokia,Nokia 105 SS 2021,Mystic Green,128,4.2,85118,6330,1540,1600,3600.0,1.77,,50.0,Good,0-20k,Small
245,LAVA,LAVA A1,Mystic Green,128,4.2,110313,11555,899,1049,800.0,1.77,,0.3,Good,0-20k,Small
246,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,128,4.1,4902,295,9743,13499,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
247,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,64,4.1,4902,295,8146,11999,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
248,LAVA,LAVA A1,Mystic Green,128,4.2,20614,1923,1159,14999,800.0,1.77,,0.3,Good,0-20k,Small
249,LAVA,LAVA A1,Mystic Green,128,4.2,20614,1923,1159,14999,800.0,1.77,,0.3,Good,0-20k,Small
250,SAREGAMA,SAREGAMA Carvaan Mobile Hindi Don M12 with 1000 Pre-Loaded Songs,Mystic Green,128,3.9,72,9,1750,14999,800.0,1.8,,50.0,Fair,0-20k,Small
251,LAVA,LAVA A1,Mystic Green,128,4.2,20614,1923,1049,14999,800.0,1.77,,0.3,Good,0-20k,Small
252,POCO,POCO X5 Pro 5G ,Yellow,128,4.3,11735,1275,20999,25999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
253,REDMI,REDMI 12C ,Royal Blue,64,4.2,1945,112,8699,13999,5000.0,6.71,,50.0,Good,0-20k,Very Large
254,REDMI,REDMI 12C ,Lavender Purple,64,4.2,1945,112,8655,13999,5000.0,6.71,,50.0,Good,0-20k,Very Large
255,POCO,POCO X5 Pro 5G ,Astral Black,256,4.3,13980,1430,22999,28999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
256,POCO,POCO X5 Pro 5G ,Astral Black,128,4.3,11735,1275,20999,25999,5000.0,6.67,QualcommSnapdragon778G,108.0,Good,20k-40k,Very Large
257,REDMI,REDMI A2+ ,?Aqua Blue,64,4.1,352,21,7897,11999,5000.0,6.52,,8.0,Good,0-20k,Large
258,realme,realme 10 Pro 5G ,Dark Matter,128,4.3,35102,2530,18999,20999,5000.0,6.72,QualcommSnapdragon6955G,108.0,Good,0-20k,Very Large
259,REDMI,REDMI Note 12 ,Ice Blue,64,4.1,11885,1012,13999,18999,5000.0,6.67,Snapdragon685,50.0,Good,0-20k,Very Large
260,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
261,Infinix,Infinix Zero 5G 2023 ,Submariner Black,128,4.1,6773,688,14999,24999,3600.0,6.78,MediatekDimensity920,50.0,Good,0-20k,Very Large
262,GFive,GFive U106,Mystic Green,128,3.5,2508,203,725,999,950.0,1.8,,0.3,Fair,0-20k,Small
263,Kechaoda,Kechaoda A26,Mystic Green,128,4.0,17329,1153,999,1399,800.0,0.66,,50.0,Good,0-20k,Small
264,Infinix,Infinix HOT 30 5G ,Miami Orange,128,4.2,3092,315,13499,16999,3600.0,6.78,Dimensity60205G,50.0,Good,0-20k,Very Large
265,SAMSUNG,SAMSUNG Galaxy F14 5G ,B.A.E. Purple,128,4.2,11885,887,12990,17490,6000.0,6.6,"Exynos1330,OctaCore",50.0,Good,0-20k,Very Large
266,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
267,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
268,REDMI,REDMI A2+ ,Classic Black,64,4.1,352,21,7903,11999,5000.0,6.52,,8.0,Good,0-20k,Large
269,realme,realme 11 Pro+ 5G ,Oasis Green,256,4.3,5709,634,29999,32999,3600.0,6.7,Dimensity7050,200.0,Good,20k-40k,Very Large
270,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
271,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
272,Nokia,Nokia 105,Mystic Green,128,4.2,16765,1566,1549,1599,1000.0,1.8,,0.03,Good,0-20k,Small
273,REDMI,REDMI Note 12 Pro 5G ,Stardust Purple,256,4.2,15993,1503,26999,31999,3600.0,6.67,MediatekDimensity1080,50.0,Good,20k-40k,Very Large
274,Kechaoda,Kechaoda K115,Mystic Green,128,4.1,31614,2350,1129,1209,850.0,1.44,,0.3,Good,0-20k,Small
275,Nokia,Nokia 125 DS 2020,Mystic Green,128,3.9,6835,442,2430,2599,3600.0,2.4,MediaTek,50.0,Fair,0-20k,Small
276,REDMI,REDMI Note 12 Pro 5G ,Glacier Blue,256,4.2,15993,1503,26999,31999,3600.0,6.67,MediatekDimensity1080,50.0,Good,20k-40k,Very Large
277,PHILIPS,PHILIPS Xenium E209,Mystic Green,128,3.9,1587,150,1299,2999,3600.0,2.4,,0.08,Fair,0-20k,Small
278,REDMI,REDMI Note 12 5G ,Matte Black,256,4.1,1264,96,20999,23999,5000.0,6.67,QualcommSnapdragon4Gen1,48.0,Good,20k-40k,Very Large
279,LAVA,LAVA A3 Power,Mystic Green,128,4.1,2695,244,1379,1699,3600.0,1.77,,0.3,Good,0-20k,Small
280,Infinix,Infinix Smart 6 HD ,Aqua Sky,32,4.3,36781,2081,5999,8999,3600.0,6.6,MediatekHelioA22,8.0,Good,0-20k,Very Large
281,Infinix,Infinix Smart 6 HD ,Force Black,32,4.3,36781,2081,5999,8999,3600.0,6.6,MediatekHelioA22,8.0,Good,0-20k,Very Large
282,REDMI,REDMI A2+ ,Sea Green,64,4.1,352,21,7919,11999,5000.0,6.52,,8.0,Good,0-20k,Large
283,realme,realme Narzo 60 5G ,Mars Orange,128,4.2,183,9,18235,19999,5000.0,6.43,,64.0,Good,0-20k,Large
284,realme,realme Narzo 60 5G ,?Cosmic Black,128,4.2,183,9,18095,19999,5000.0,6.43,,64.0,Good,0-20k,Large
285,GFive,GFive U707,Mystic Green,128,3.6,13789,1292,725,999,1000.0,1.8,,0.3,Fair,0-20k,Small
286,GFive,GFive U707,Mystic Green,128,3.6,13789,1292,725,999,950.0,1.8,,0.3,Fair,0-20k,Small
287,REDMI,REDMI 12C ,Royal Blue,128,4.2,1945,112,9385,14999,5000.0,6.71,MediatekMT6769ZHelioG85,50.0,Good,0-20k,Very Large
288,Micromax,Micromax S115,Mystic Green,128,3.7,640,39,932,1599,800.0,1.77,,50.0,Fair,0-20k,Small
289,REDMI,REDMI 12C ,Matte Black,128,4.2,1945,112,9270,14999,5000.0,6.71,MediatekMT6769ZHelioG85,50.0,Good,0-20k,Very Large
290,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
291,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
292,POCO,POCO M4 5G ,Cool Blue,128,4.2,46648,3318,13999,18999,3600.0,6.58,MediatekDimensity700,50.0,Good,0-20k,Large
293,Infinix,Infinix HOT 30 5G ,Aurora Blue,128,4.1,643,80,12499,14999,3600.0,6.78,Dimensity60205G,50.0,Good,0-20k,Very Large
294,Micromax,Micromax S115,Mystic Green,128,3.7,640,39,888,1599,1000.0,1.77,,50.0,Fair,0-20k,Small
295,realme,realme 11 Pro 5G ,Sunrise Beige,256,4.2,445,38,27999,30999,3600.0,6.7,Dimensity7050,100.0,Good,20k-40k,Very Large
296,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
297,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
